iatiidentifier,donor_ref,donor,org_type,x1_donor_type,a01,a02,modality,declared_activity,declared_transaction,status_code,status_name,title
XI-IATI-EC_INTPA-2025-PC-53445,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,"Etude de faisabilité, route NKT-NDB - MAURITANIE"
XI-IATI-EC_INTPA-2025-PC-53764,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,Budget Support Cabo Verde AAP 2025
XI-IATI-EC_INTPA-2025-PC-55044,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,4,Closed,"Mid-term Evaluation of the ""Support to the Formalisation of the economy including social protection and support to Public Finance Management"" Programme"
XI-IATI-EC_INTPA-2025-PC-55340,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Inclusive Safety: Budget Support Component - Proforma contract
XI-IATI-EC_INTPA-2025-PC-59817,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,Nature Nourishes TALD
XI-IATI-EC_INTPA-2025-PC-61997,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Water Sector Budget Support Programme in the Kyrgyz Republic
XI-IATI-EC_INTPA-2025-PC-69397,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,Contract for 2nd and 3rd payment --Financial governance for natural resources --Budget support SRBC
XI-IATI-EC_INTPA-2025-PC-72129,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,"EUNIC_Appui ' la formation, ' l'entrepreneuriat et ' la participation citoyenne des jeunes dans les secteurs culturels et cr&#233;atifs au S&#233;n&#233;gal,"
XI-IATI-EC_INTPA-2025-PC-72780,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,Budget Support (Decision ACT-62771)
XI-IATI-EC_INTPA-2026-PC-37759,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Assistance Technique ¿ Améliorer la gouvernance et renforcer les outils stratégiques et de planification du secteur de l¿eau et l¿assainissement à Sao Tomé et Principe
XI-IATI-EC_INTPA-2026-PC-38372,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,GL - Technical Assistance EU-Greenland Education Partnership 2024-2025
XI-IATI-EC_INTPA-2026-PC-42830,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Advancing Public Finance Management Reforms for Sustainable Development Goals Achievement in Kyrgyzstan
XI-IATI-EC_INTPA-2026-PC-49465,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Technical Assistance for the Vanuatu Sustainable and Inclusive Rural Development Programme (VaVaC II)
XI-IATI-EC_INTPA-2026-PC-53801,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Technical Assistance in support of the Partnership in Education and Skills for Inclusive Green Growth (PESIG) programme.
XI-IATI-EC_INTPA-2026-PC-53819,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,DE 49138: State and Resilience Building Contract (SRBC) &#8211; Phase 3
XI-IATI-EC_INTPA-2026-PC-64428,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,TECHNICAL ASSISTANCE FOR STATE AND RESILIENCE BUILDING CONTRACT (SRBC) BUDGET SUPPORT IN PAPUA NEW GUINEA
XI-IATI-EC_INTPA-2026-PC-75396,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,"Forest, Climate Change and Biodiversity SRBC Accelerator"
XI-IATI-EC_INTPA-2026-PC-75410,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Digitalisation Budget Support-2
XI-IATI-EC_INTPA-2026-PC-75852,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,1,0,A01_general,1,0,2,Implementation,Technical assistance to the EU Delegation to The Gambia on budget support design and negotiation
XI-IATI-EC_INTPA-2026-PC-75966,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,1,Pipeline/identification,Activity under preparation Comprehensive Recovery and Resilience for Myanmar (CRRM)
XI-IATI-EC_INTPA-2026-PC-76775,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Expenditure Verification of contract 425135 Myanmar AFD
XI-IATI-EC_INTPA-2026-PC-77174,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,AGRER/UE - Avenant au CTR 459-220 paiement provision compte tiers Avocats UE affaire UE / AGRER - jugement du 16 septembre 2024
XI-IATI-EC_INTPA-2026-PC-78665,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Mid term review of the EU - Viet Nam Sustainable Energy Transition Programme - Copy
XI-IATI-EC_INTPA-2026-PC-80732,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Preparation and Validation of Inclusive Safety Programme Technical Assistance Terms of Reference
XI-IATI-EC_INTPA-2026-PC-81164,XI-IATI-EC_INTPA,European Commission - Directorate-General for International Partnerships,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Digital Skills and Digital Literacy for Lao Adolescent Employability
XI-IATI-EC_NEAR-2011-ACT-D-22775-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Appui à la promotion de l'équité et de l'égalité entre les femmes et les hommes
XI-IATI-EC_NEAR-2012-ACT-D-24572-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Socio Economic Development and Civil Society Support Programme
XI-IATI-EC_NEAR-2014-ACT-D-32813-01,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Sector Reform Contract for Public Finance Management
XI-IATI-EC_NEAR-2014-ACT-D-37371-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Programme d'appui sectoriel à la réforme de la justice
XI-IATI-EC_NEAR-2015-ACT-D-37735-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Renewable Energy and Energy Efficiency Programme in Jordan REEE II
XI-IATI-EC_NEAR-2015-ACT-D-37894-03,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Support to implementation of IBM Strategy
XI-IATI-EC_NEAR-2015-ACT-D-38144-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Support to Police Reform
XI-IATI-EC_NEAR-2015-ACT-D-38422-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Cap sur la Décentralisation et le Développement Intégré des territroires (CAP 2D)
XI-IATI-EC_NEAR-2015-ACT-D-38444-04,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Annual Action Programme Serbia IPA 2015 - Sector Budget Support PAR
XI-IATI-EC_NEAR-2015-ACT-D-38715-01,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Sector Reform Contract for Public Administration Reform
XI-IATI-EC_NEAR-2015-ACT-D-38716-05,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,IPA 2015 Annual Action Programme for Albania - objective 2
XI-IATI-EC_NEAR-2015-ACT-D-38720-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,1,0,A01_general,1,0,2,Implementation,Cinquième Programme d'Appui à la Relance (PAR V)
XI-IATI-EC_NEAR-2016-ACT-D-38717-03,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Sector Reform Contract for the Fight against Corruption in Albania
XI-IATI-EC_NEAR-2016-ACT-D-38718-06,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Sector reform contract to support transport with focus on roads
XI-IATI-EC_NEAR-2016-ACT-D-39318-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,"ENPARD III (European Neighbourhood Programme for Agriculture and Rural Development in Georgia, phase III)"
XI-IATI-EC_NEAR-2016-ACT-D-39372-02,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Programme d'appui aux politiques migratoires du Maroc
XI-IATI-EC_NEAR-2016-ACT-D-39506-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,"EMORI - Programme d'appui à l'éducation, la mobilité, la recherche et l'innovation en Tunisie"
XI-IATI-EC_NEAR-2016-ACT-D-39569-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Support to Comprehensive Reform of Public Administration in Ukraine
XI-IATI-EC_NEAR-2016-ACT-D-39595-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Support to Public Administration Reform in Armenia: better service delivery through better administration
XI-IATI-EC_NEAR-2016-ACT-D-39601-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Support to the implementation of the National Solid Waste Management Strategy
XI-IATI-EC_NEAR-2016-ACT-D-39747-07,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Action Programme for Kosovo* for the year 2016  Part II  Sector Budget Support
XI-IATI-EC_NEAR-2016-ACT-D-39803-06,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Country Action Programme Serbia IPA 2016 - Objective 1 - IBM SBS
XI-IATI-EC_NEAR-2016-ACT-D-39806-09,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Country Action Programme Serbia IPA 2016 - Objective 2 - Education SBS
XI-IATI-EC_NEAR-2016-ACT-D-39842-01,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Programme d'appui à la Protection sociale au Maroc
XI-IATI-EC_NEAR-2016-PCC-380129,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Introduction of Renewable Energy in 3-5 water supply stations using Photovoltaic (PV) water pumping systems
XI-IATI-EC_NEAR-2016-PCC-380130,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,CONSTRUCTION OF A SANITARY CELL AT ALGHABAWI LANDFILL AND PURCHASE AND INSTALLATION OF A GAS TURBINE FOR THE EXPANSION OF THE LANDFILL GAS SYSTEM
XI-IATI-EC_NEAR-2016-PCC-383649,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Country Action Programme for Albania for the Year 2015 - Objective 2 - Indirect Management Part
XI-IATI-EC_NEAR-2017-ACT-D-40260-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,EGALITE - MOUSSAWAT
XI-IATI-EC_NEAR-2017-ACT-D-40313-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Programme d'appui à la stratégie nationale d'alphabétisation au Maroc - 3ème phase (ALPHA III)
XI-IATI-EC_NEAR-2017-ACT-D-40316-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Support to the implementation of the National Solid Waste Management Strategy
XI-IATI-EC_NEAR-2017-ACT-D-40318-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Economic and Business Development in Georgia
XI-IATI-EC_NEAR-2017-ACT-D-40445-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,"programme d'appui à la réforme fiscale, l'inclusion financière et le développement de l'économie sociale et solidaire"
XI-IATI-EC_NEAR-2017-ACT-D-40548-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Support to the Rule of Law in Jordan
XI-IATI-EC_NEAR-2017-ACT-D-40562-01,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Objectif Transition Energétique
XI-IATI-EC_NEAR-2017-ACT-D-40695-00,XI-IATI-EC_NEAR,European Commission - Directorate-General for Neighbourhood and Enlargement Negotiations,15,Multilateral,0,1,A02_sector,1,0,2,Implementation,Programme d'appui à la réforme de la Justice (PARJ 3)
