iatiidentifier,donor_ref,donor,org_type,x1_donor_type,a01,a02,modality,declared_activity,declared_transaction,status_code,status_name,recipient_main,commitment_usd,disbursement_usd,n_disb_years,first_disb_year,last_disb_year,planned_start,actual_start,planned_end,actual_end,y2_early_days,planned_duration_days,budget_orig,n_budget_lines,budget_ccy,commitment_usd_full,disbursement_usd_full,n_disb_years_full,finance_type,finance_type_name,flow_type,flow_type_name,tied_status,collaboration_type,collaboration_type_name,hierarchy,cp_eligible,complete_flag,y1_gap,y1_gap_full
46002-P-TZ-AA0-025,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TZ,91225062.957091555,91225062.957091555,1,2016,2019,2016-12-13,2016-12-19,2023-03-31,2020-01-31,1155,2299,NA,NA,NA,91225062.957091555,91225062.957091555,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,0,1,0,0
46002-P-TZ-KA0-002,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TZ,67805160.5151565,67805160.5151565,1,2016,2017,2016-12-15,2016-12-19,2017-12-31,2017-12-31,0,381,NA,NA,NA,67805160.5151565,67805160.5151565,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,0,1,0,0
46002-P-TZ-KA0-005,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TZ,54244128.41212519,54244128.41212519,1,2018,2018,2018-07-11,2018-09-07,2020-12-31,2019-12-31,366,904,NA,NA,NA,54244128.41212519,54244128.41212519,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
46002-P-TZ-AAZ-002,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TZ,NA,NA,NA,NA,NA,2007-09-05,2007-11-19,2014-12-31,2013-12-31,365,2674,NA,NA,NA,80281310.0499453,55228511.45975018,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,0,1,NA,0.3120626528716217
DE-1-201170315,DE-1,"DE: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ), EN: Federal Ministry for Economic Cooperation and Development (BMZ)",10,Bilateral,1,0,A01_general,1,0,4,Closed,RW,0,1139400,1,2014,2014,2012-11-14,2012-11-14,2015-06-23,2015-06-23,0,951,NA,NA,NA,3418200,3418200,3,110,Standard grant,10,ODA,3,1,Bilateral,1,1,1,NA,0
46002-P-TZ-IAC-002,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TZ,NA,NA,NA,NA,NA,2007-09-05,2007-11-19,2011-12-31,2011-12-31,0,1578,NA,NA,NA,886891499.5382469,27388619.83951875,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,0,1,NA,0.9691184098012232
46002-P-TZ-K00-007,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TZ,NA,NA,NA,NA,NA,2004-10-27,2004-12-09,2006-06-30,2005-12-31,181,611,NA,NA,NA,67805160.5151565,65325686.53403074,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0.03656762939999991
46002-P-TZ-K00-008,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TZ,NA,NA,NA,NA,NA,2006-06-28,2006-08-31,2008-03-30,2007-12-31,90,641,NA,NA,NA,67805160.5151565,66897750.25189618,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0.013382613599999926
46002-P-TZ-K00-009,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TZ,NA,NA,NA,NA,NA,2008-10-29,2008-11-26,2009-06-30,2010-12-31,-549,244,NA,NA,NA,135610321.030313,134262421.2002327,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0.009939507700000072
46002-P-TZ-K00-011,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TZ,NA,NA,NA,NA,NA,2011-12-16,2011-12-19,2013-12-31,2013-12-31,0,746,NA,NA,NA,135610321.030313,135536010.7240642,3,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,5.479694000000146e-4
46002-P-TZ-K00-013,XM-DAC-46002,African Development Bank,40,Multilateral,1,1,both,0,1,3,Finalisation,TZ,0,52074945.04391741,1,2014,2014,2013-12-17,2013-12-30,2014-12-31,2014-03-31,275,379,NA,NA,NA,52074945.04391741,52074945.04391741,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,0,1,NA,0
46002-P-TZ-K00-014,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TZ,67805160.5151565,67805160.5151565,1,2015,2015,2015-05-20,2015-05-27,2017-12-31,2015-11-30,762,956,NA,NA,NA,67805160.5151565,67805160.5151565,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
46002-P-TZ-KA0-007,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TZ,54244128.41212519,54244128.41212519,1,2020,2020,2019-12-18,2020-03-13,2020-12-31,2020-12-31,0,379,NA,NA,NA,54244128.41212519,54244128.41212519,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,0,1,0,0
46002-P-TZ-K00-018,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,2,Implementation,TZ,107800255.19150212,109498322.98852602,1,2023,2023,2023-06-07,2023-06-12,2025-04-20,NA,NA,683,NA,NA,NA,107800255.19150212,109498322.98852602,1,NA,NA,NA,NA,NA,2,Multilateral (inflows),1,1,0,-0.015751983091388366,-0.015751983091388366
46002-P-TZ-HAA-004,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,TZ,NA,NA,NA,NA,NA,2023-12-05,2024-02-23,2027-12-31,NA,NA,1487,NA,NA,NA,65910241.08802873,67243335.023942,1,NA,NA,NA,NA,NA,2,Multilateral (inflows),1,0,0,NA,-0.020225899858761
46002-P-TZ-K00-019,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,2,Implementation,TZ,NA,NA,NA,NA,NA,2024-06-12,2024-07-18,2026-07-30,NA,NA,778,NA,NA,NA,169442589.1400543,172053717.4314863,1,NA,NA,NA,NA,NA,2,Multilateral (inflows),1,1,0,NA,-0.015410106188083361
46002-P-TZ-K00-020,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,2,Implementation,TZ,NA,NA,NA,NA,NA,2025-07-16,2025-08-06,2026-12-31,NA,NA,533,NA,NA,NA,155007498.1116263,154639678.2373913,1,NA,NA,NA,NA,NA,2,Multilateral (inflows),1,1,0,NA,0.0023729166570388704
46002-P-TN-HZ0-005,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,138292034.05988824,131088848.1801773,1,2019,2019,2019-05-15,2019-06-13,2020-12-31,2019-12-31,366,596,NA,NA,NA,138292034.05988824,131088848.1801773,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0.05208677367918069,0.05208677367918069
46002-P-TN-IAZ-003,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,140596901.29060343,138790648.21733454,1,2017,2018,2017-11-03,2017-11-09,2018-12-31,2018-12-31,0,423,NA,NA,NA,140596901.29060343,138790648.21733454,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0.012847033303639455,0.012847033303639455
46002-P-TN-IAZ-002,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,207918653.03692535,190227930.27459735,1,2016,2016,2016-11-02,2016-11-08,2017-12-31,2017-12-31,0,424,NA,NA,NA,207918653.03692535,190227930.27459735,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0.08508482766664616,0.08508482766664616
46002-P-TN-HA0-004,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,NA,NA,NA,NA,NA,2001-11-28,2001-11-29,2004-12-31,2004-12-31,0,1129,NA,NA,NA,202190543.83807048,214886858.32925373,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,-0.06279380949364
46002-P-TN-HAA-030,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TN,NA,NA,NA,NA,NA,2005-09-21,2005-09-27,2007-12-31,2007-12-31,0,831,NA,NA,NA,131561160.8514701,139676457.91265884,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,0,1,NA,-0.06168459603629328
46002-P-TN-IZ0-001,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TN,NA,NA,NA,NA,NA,2011-05-30,2011-06-10,2012-12-31,2011-12-31,366,581,NA,NA,NA,499894281.99081385,441992337.52866465,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,0,1,NA,0.11582837921561429
46002-P-TN-IZ0-006,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,NA,NA,NA,NA,NA,2012-11-28,2012-11-28,2013-09-30,2013-12-31,-92,306,NA,NA,NA,447718166.209434,462723034.9318626,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,-0.03351409403256067
DE-1-201265115,DE-1,"DE: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ), EN: Federal Ministry for Economic Cooperation and Development (BMZ)",10,Bilateral,1,0,A01_general,1,0,4,Closed,TZ,0,6836400,1,2015,2015,2012-12-17,2012-12-17,2015-12-21,2015-12-21,0,1099,NA,NA,NA,20509200,20509200,3,110,Standard grant,10,ODA,3,1,Bilateral,1,1,1,NA,0
DE-1-201270040,DE-1,"DE: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ), EN: Federal Ministry for Economic Cooperation and Development (BMZ)",10,Bilateral,1,0,A01_general,1,0,4,Closed,TZ,0,683640,1,2014,2014,2012-12-17,2012-12-17,2015-12-21,2015-12-21,0,1099,NA,NA,NA,2278800,2278800,3,110,Standard grant,10,ODA,3,1,Bilateral,1,1,1,NA,0
46002-P-TN-KA0-003,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,NA,NA,NA,NA,NA,2009-04-16,2009-05-18,2011-12-31,2011-12-31,0,989,NA,NA,NA,246784980.4382112,220996168.76433232,2,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0.10449911347151752
46002-P-TN-IZ0-008,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TN,211383963.9168058,195453168.0605148,1,2015,2015,2015-11-18,2015-11-19,2018-04-10,2016-12-31,465,874,NA,NA,NA,211383963.9168058,195453168.0605148,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,0,1,0.07536425924229928,0.07536425924229928
46002-P-TN-HZ0-002,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,308852209.3904723,290151975.8288164,1,2016,2016,2016-07-13,2016-07-14,2017-12-31,2017-12-31,0,536,NA,NA,NA,308852209.3904723,290151975.8288164,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0.06054751429028549,0.06054751429028549
46002-P-TN-I00-012,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,210078470.36982292,203134478.85631683,1,2020,2020,2020-06-03,2020-06-04,2021-12-31,2021-12-31,0,576,NA,NA,NA,210078470.36982292,203134478.85631683,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0.03305427491585333,0.03305427491585333
46002-P-TN-K00-018,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TN,68762680.83975336,65595150.57491997,1,2021,2021,2021-07-14,2021-07-16,2023-04-06,2023-05-31,-55,631,NA,NA,NA,68762680.83975336,65595150.57491997,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,0,1,0.046064670925426876,0.046064670925426876
46002-P-TN-I00-022,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,TN,NA,NA,NA,NA,NA,2024-07-19,2024-09-10,2028-12-31,NA,NA,1626,NA,NA,NA,103959326.51846267,34478033.85376054,2,NA,NA,NA,NA,NA,2,Multilateral (inflows),1,0,0,NA,0.6683507386166319
46002-P-UG-K00-009,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,UG,31190373.836971987,31190373.836971987,1,2021,2021,2020-07-24,2021-06-10,2022-01-31,2022-05-30,-119,556,NA,NA,NA,31190373.836971987,31190373.836971987,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,0,0
DE-1-201070259,DE-1,"DE: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ), EN: Federal Ministry for Economic Cooperation and Development (BMZ)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,UG,0,2278800,1,2014,2017,2012-08-01,2012-08-01,2017-08-31,2017-08-31,0,1856,NA,NA,NA,2278800,2278800,4,110,Standard grant,10,ODA,3,1,Bilateral,1,0,1,NA,0
46002-P-UG-K00-006,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,UG,NA,NA,NA,NA,NA,2002-10-16,2003-06-02,2005-09-30,2005-09-30,0,1080,NA,NA,NA,54811651.55741674,51708359.71180095,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0.05661737527403288
46002-P-UG-E00-012,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,UG,89231590.13950235,89231590.13950235,1,2016,2021,2016-02-03,2016-03-03,2022-06-30,2021-12-31,181,2339,NA,NA,NA,89231590.13950235,89231590.13950235,6,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,0,1,0,0
DE-1-201165828,DE-1,"DE: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ), EN: Federal Ministry for Economic Cooperation and Development (BMZ)",10,Bilateral,1,0,A01_general,1,0,4,Closed,ZM,0,5127300,1,2014,2014,2012-07-17,2012-07-17,2015-02-27,2015-02-27,0,955,NA,NA,NA,21078900,21078900,3,110,Standard grant,10,ODA,3,1,Bilateral,1,1,1,NA,0
BJ-IFU-6201001076902-RSG0123375-29295,BJ-IFU-6201001076902,Commune de Aplahoué Benin,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,BJ,NA,NA,NA,NA,NA,2016-11-29,2018-01-05,2122-06-30,NA,NA,38563,NA,NA,NA,NA,NA,NA,110,Standard grant,10,ODA,5,NA,NA,0,0,0,NA,NA
BJ-IFU-6200901944209-RSG0123375-29295,BJ-IFU-6200901944209,Commune de Bopa Benin,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,BJ,NA,NA,NA,NA,NA,2016-11-29,2018-01-05,2022-06-30,NA,NA,2039,NA,NA,NA,NA,NA,NA,110,Standard grant,10,ODA,5,NA,NA,0,0,0,NA,NA
BJ-IFU-6201001843703-RGS0123375-29295,BJ-IFU-6201001843703,Commune de Akpro-missrété Bénin,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,BJ,NA,NA,NA,NA,NA,2016-11-29,2018-01-05,2022-06-30,NA,NA,2039,NA,NA,NA,NA,NA,NA,110,Standard grant,10,ODA,5,NA,NA,0,0,0,NA,NA
46002-P-ZW-KZ0-001,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,ZW,NA,NA,NA,NA,NA,1991-12-16,1992-01-20,1996-12-31,1997-12-31,-365,1842,NA,NA,NA,175758109.1446108,159116436.2014464,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0.0946850931894806
46002-P-ZW-AA0-021,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,ZW,25765960.99575947,15391771.436940525,1,2022,2023,2022-07-15,2022-10-26,2026-06-30,NA,NA,1446,NA,NA,NA,25765960.99575947,25765960.99575947,2,NA,NA,NA,NA,NA,2,Multilateral (inflows),1,0,0,0.40263157894736845,0
46002-P-ZW-I00-004,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,ZW,NA,NA,NA,NA,NA,2024-09-27,2024-12-20,2028-12-31,NA,NA,1556,NA,NA,NA,3661478.667818451,1069525.9470007746,1,NA,NA,NA,NA,NA,2,Multilateral (inflows),1,0,0,NA,0.7078978074074074
46002-P-ZW-AA0-024,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,ZW,NA,NA,NA,NA,NA,2026-03-11,2026-03-27,2031-12-31,NA,NA,2121,NA,NA,NA,33083493.918555155,6386673.858534026,1,NA,NA,NA,NA,NA,2,Multilateral (inflows),1,0,0,NA,0.8069528607148713
46002-P-ZM-K00-002,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,ZM,NA,NA,NA,NA,NA,2006-11-29,2007-05-17,2008-12-31,2008-12-31,0,763,NA,NA,NA,27122064.206062596,28102580.01347967,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,-0.036151961000000066
46002-P-ZM-KA0-001,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,ZM,NA,NA,NA,NA,NA,2001-06-28,2001-07-17,2006-12-31,2006-12-31,0,2012,NA,NA,NA,22187697.743579872,20192266.76719912,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,0.08993411571771293
46002-P-ZM-IZ0-002,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,ZM,NA,NA,NA,NA,NA,2011-09-28,2011-10-20,2013-06-23,2012-12-31,174,634,NA,NA,NA,20341548.15454695,21180937.94878541,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,0,1,NA,-0.04126479399999994
46002-P-ZM-K00-003,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,ZM,NA,NA,NA,NA,NA,2008-10-29,2008-12-02,2011-12-31,2011-12-31,0,1158,NA,NA,NA,20208417.5631639,20572106.557165857,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,-0.017996906134050583
46002-P-ZM-KA0-004,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,ZM,NA,NA,NA,NA,NA,2010-06-30,2010-08-01,2011-12-31,2011-12-31,0,549,NA,NA,NA,43259692.40866984,43997099.15962284,1,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1,1,1,NA,-0.017046047021943567
46002-P-ZM-K00-006,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,ZM,NA,NA,NA,NA,NA,2024-12-11,2024-12-17,2025-12-31,2026-07-21,-202,385,NA,NA,NA,107037306.6705361,111650872.47612242,2,NA,NA,NA,NA,NA,2,Multilateral (inflows),1,1,1,NA,-0.04310240932899223
XM-DAC-6-4-011639-02-5,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,BF,305955.10620000004,0,0,NA,NA,2023-05-15,2024-12-24,2027-05-14,NA,NA,1460,NA,NA,NA,305955.10620000004,188593.488,2,110,Standard grant,10,ODA,5,1,Bilateral,1,0,0,1,0.3835909773092063
XM-DAC-6-4-011005-01-3,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,10,Bilateral,0,1,A02_sector,1,0,4,Closed,BF,3957819.84,3957819.84,1,2017,2022,2016-12-15,2017-12-15,2022-12-31,2025-05-29,-880,2207,NA,NA,NA,3957819.84,3957819.84,3,110,Standard grant,10,ODA,5,1,Bilateral,1,0,1,0,0
XM-DAC-6-4-010877-02-0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,10,Bilateral,0,1,A02_sector,1,0,4,Closed,BF,568871.6562000001,568871.6562000001,1,2018,2019,2016-11-01,2019-12-31,2020-10-31,2023-03-02,-852,1460,NA,NA,NA,568871.6562000001,568871.6562000001,1,110,Standard grant,10,ODA,5,1,Bilateral,1,0,1,0,0
XM-DAC-6-4-010888-01-0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,10,Bilateral,0,1,A02_sector,1,0,3,Finalisation,BO,398790,251330.082552,1,2017,2022,2017-06-05,2017-06-05,2026-12-31,NA,NA,3496,NA,NA,NA,398790,251330.082552,1,110,Standard grant,10,ODA,5,1,Bilateral,1,0,1,0.3697683428571429,0.3697683428571429
XM-DAC-6-4-013158-01-1,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,10,Bilateral,0,1,A02_sector,1,0,3,Finalisation,CG,NA,NA,NA,NA,NA,2025-01-01,2025-02-18,2027-12-31,NA,NA,1094,NA,NA,NA,11394000,11394000,1,110,Standard grant,10,ODA,5,1,Bilateral,1,0,1,NA,0
BJ-IFU-6201000370801-RSG0123375-29295,BJ-IFU-6201000370801,Commune de Comè Benin,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,BJ,NA,NA,NA,NA,NA,2016-11-29,2018-01-05,2022-06-30,NA,NA,2039,NA,NA,NA,NA,NA,NA,110,Standard grant,10,ODA,5,NA,NA,0,0,0,NA,NA
BJ-IFU-6201300688700-RSG0123375-29295,BJ-IFU-6201300688700,Commune de Avrankou Benin,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,BJ,NA,NA,NA,NA,NA,2016-11-29,2018-01-05,2022-06-30,NA,NA,2039,NA,NA,NA,NA,NA,NA,110,Standard grant,10,ODA,5,NA,NA,0,0,0,NA,NA
XI-IATI-CWSEC-Q0104,XI-IATI-CWSEC,EN: The Commonwealth Secretariat,40,Multilateral,1,0,A01_general,1,0,2,Implementation,TO,NA,NA,NA,NA,NA,2021-10-01,NA,2025-06-30,NA,NA,1368,NA,NA,NA,NA,NA,NA,4,Population,40,Non flow,5,2,Multilateral (inflows),1,1,0,NA,NA
XI-IATI-CWSEC-Q0201,XI-IATI-CWSEC,EN: The Commonwealth Secretariat,40,Multilateral,1,0,A01_general,1,0,2,Implementation,TT,NA,NA,NA,NA,NA,2021-10-01,NA,2025-06-30,NA,NA,1368,NA,NA,NA,NA,NA,NA,4,Population,40,Non flow,5,2,Multilateral (inflows),1,1,0,NA,NA
XI-IATI-CWSEC-Q0301,XI-IATI-CWSEC,EN: The Commonwealth Secretariat,40,Multilateral,1,0,A01_general,1,0,2,Implementation,NZ,NA,NA,NA,NA,NA,2021-10-01,NA,2025-06-30,NA,NA,1368,NA,NA,NA,NA,NA,NA,4,Population,40,Non flow,5,2,Multilateral (inflows),1,1,0,NA,NA
XI-IATI-CWSEC-Q0304,XI-IATI-CWSEC,EN: The Commonwealth Secretariat,40,Multilateral,1,0,A01_general,1,0,2,Implementation,NA,NA,NA,NA,NA,NA,2021-10-01,NA,2025-06-30,NA,NA,1368,NA,NA,NA,NA,NA,NA,4,Population,40,Non flow,5,2,Multilateral (inflows),1,1,0,NA,NA
XI-IATI-CWSEC-Q0305,XI-IATI-CWSEC,EN: The Commonwealth Secretariat,40,Multilateral,1,0,A01_general,1,0,2,Implementation,GH,NA,NA,NA,NA,NA,2021-10-01,NA,2025-06-30,NA,NA,1368,NA,NA,NA,NA,NA,NA,4,Population,40,Non flow,5,2,Multilateral (inflows),1,1,0,NA,NA
XI-IATI-CWSEC-Q0306,XI-IATI-CWSEC,EN: The Commonwealth Secretariat,40,Multilateral,1,0,A01_general,1,0,2,Implementation,SC,NA,NA,NA,NA,NA,2021-10-01,NA,2025-06-30,NA,NA,1368,NA,NA,NA,NA,NA,NA,4,Population,40,Non flow,5,2,Multilateral (inflows),1,1,0,NA,NA
XI-IATI-CWSEC-Q0308,XI-IATI-CWSEC,EN: The Commonwealth Secretariat,40,Multilateral,1,0,A01_general,1,0,2,Implementation,GH,NA,NA,NA,NA,NA,2021-10-01,NA,2025-06-30,NA,NA,1368,NA,NA,NA,NA,NA,NA,4,Population,40,Non flow,5,2,Multilateral (inflows),1,1,0,NA,NA
XI-IATI-CWSEC-Q0501,XI-IATI-CWSEC,EN: The Commonwealth Secretariat,40,Multilateral,1,0,A01_general,1,0,2,Implementation,GB,NA,NA,NA,NA,NA,2021-10-01,NA,2025-06-30,NA,NA,1368,NA,NA,NA,NA,NA,NA,4,Population,40,Non flow,5,2,Multilateral (inflows),1,1,0,NA,NA
XI-IATI-CWSEC-Q0502,XI-IATI-CWSEC,EN: The Commonwealth Secretariat,40,Multilateral,1,0,A01_general,1,0,2,Implementation,MU,NA,NA,NA,NA,NA,2021-10-01,NA,2025-06-30,NA,NA,1368,NA,NA,NA,NA,NA,NA,4,Population,40,Non flow,5,2,Multilateral (inflows),1,1,0,NA,NA
XI-IATI-CWSEC-Q0503,XI-IATI-CWSEC,EN: The Commonwealth Secretariat,40,Multilateral,1,0,A01_general,1,0,2,Implementation,NU,NA,NA,NA,NA,NA,2021-10-01,NA,2025-06-30,NA,NA,1368,NA,NA,NA,NA,NA,NA,4,Population,40,Non flow,5,2,Multilateral (inflows),1,1,0,NA,NA
XI-IATI-CWSEC-Q0601,XI-IATI-CWSEC,EN: The Commonwealth Secretariat,40,Multilateral,1,0,A01_general,1,0,2,Implementation,GB,NA,NA,NA,NA,NA,2021-10-01,NA,2025-06-30,NA,NA,1368,NA,NA,NA,NA,NA,NA,4,Population,40,Non flow,5,2,Multilateral (inflows),1,1,0,NA,NA
XI-IATI-CWSEC-Q0701,XI-IATI-CWSEC,EN: The Commonwealth Secretariat,40,Multilateral,1,0,A01_general,1,0,2,Implementation,NA,NA,NA,NA,NA,NA,2021-10-01,NA,2025-06-30,NA,NA,1368,NA,NA,NA,NA,NA,NA,4,Population,40,Non flow,5,2,Multilateral (inflows),1,1,0,NA,NA
XI-IATI-CWSEC-Q0801,XI-IATI-CWSEC,EN: The Commonwealth Secretariat,40,Multilateral,1,0,A01_general,1,0,2,Implementation,BD,NA,NA,NA,NA,NA,2021-10-01,NA,2025-06-30,NA,NA,1368,NA,NA,NA,NA,NA,NA,4,Population,40,Non flow,5,2,Multilateral (inflows),1,1,0,NA,NA
XI-IATI-CWSEC-Q0802,XI-IATI-CWSEC,EN: The Commonwealth Secretariat,40,Multilateral,1,0,A01_general,1,0,2,Implementation,GB,NA,NA,NA,NA,NA,2021-10-01,NA,2025-06-30,NA,NA,1368,NA,NA,NA,NA,NA,NA,4,Population,40,Non flow,5,2,Multilateral (inflows),1,1,0,NA,NA
XI-IATI-CWSEC-Q0901,XI-IATI-CWSEC,EN: The Commonwealth Secretariat,40,Multilateral,1,0,A01_general,1,0,2,Implementation,KN,NA,NA,NA,NA,NA,2021-10-01,NA,2025-06-30,NA,NA,1368,NA,NA,NA,NA,NA,NA,4,Population,40,Non flow,5,2,Multilateral (inflows),1,1,0,NA,NA
