iatiidentifier,date_type,isodate
XI-IATI-EC_INTPA-2018-ACT-D-39797-00,planned_start,2018-09-25
XI-IATI-EC_INTPA-2018-ACT-D-39797-00,actual_start,2018-09-25
XI-IATI-EC_INTPA-2018-ACT-D-39797-00,planned_end,2035-09-25
XI-IATI-EC_INTPA-2021-ACT-60933,planned_start,2021-12-16
XI-IATI-EC_INTPA-2021-PCC-423353,planned_start,2021-03-04
XI-IATI-EC_INTPA-2021-PCC-423353,actual_start,2021-03-06
XI-IATI-EC_INTPA-2021-PCC-423353,planned_end,2025-10-31
XI-IATI-EC_INTPA-2021-PCC-423353,actual_end,2025-10-31
XI-IATI-EC_INTPA-2021-ACT-60933,actual_start,2021-12-16
XI-IATI-EC_INTPA-2021-ACT-60933,planned_end,2030-10-08
XI-IATI-EC_INTPA-2023-PC-26837,planned_start,2023-10-05
XI-IATI-EC_INTPA-2023-PC-26837,actual_start,2023-06-30
XI-IATI-EC_INTPA-2023-PC-26837,planned_end,2026-06-29
XI-IATI-EC_INTPA-2023-PC-26837,actual_end,2026-06-29
XI-IATI-EC_INTPA-2020-ACT-D-40387-00,planned_start,2020-09-17
XI-IATI-EC_INTPA-2020-ACT-D-40387-00,actual_start,2020-09-17
XI-IATI-EC_INTPA-2020-ACT-D-40387-00,planned_end,2029-09-30
XI-IATI-EC_INTPA-2021-ACT-60903,planned_start,2021-12-16
XI-IATI-EC_INTPA-2021-ACT-60903,actual_start,2021-12-16
XI-IATI-EC_INTPA-2021-ACT-60903,planned_end,2030-04-08
XI-IATI-EC_INTPA-2022-ACT-60909,planned_end,2029-05-16
XI-IATI-EC_INTPA-2022-ACT-60909,planned_start,2022-12-12
XI-IATI-EC_INTPA-2022-ACT-60909,actual_start,2022-12-12
XI-IATI-EC_INTPA-2016-ACT-D-38939-00,planned_start,2017-04-03
XI-IATI-EC_INTPA-2025-PC-37761,actual_start,2025-06-26
XI-IATI-EC_INTPA-2026-PC-37759,planned_start,2026-05-15
XI-IATI-EC_INTPA-2026-PC-37759,actual_start,2026-05-15
XI-IATI-EC_INTPA-2026-PC-37759,planned_end,2027-05-14
XI-IATI-EC_INTPA-2025-PC-37761,planned_start,2025-06-26
XI-IATI-EC_INTPA-2025-PC-37761,planned_end,2026-06-25
XI-IATI-EC_INTPA-2025-PC-37761,actual_end,2026-06-25
XI-IATI-EC_INTPA-2016-ACT-D-38939-00,actual_start,2017-04-03
XI-IATI-EC_INTPA-2016-ACT-D-38939-00,planned_end,2025-04-03
XI-IATI-EC_INTPA-2022-ACT-60961,planned_start,2022-12-16
XI-IATI-EC_INTPA-2022-ACT-60961,actual_start,2022-12-16
XI-IATI-EC_INTPA-2022-ACT-60961,planned_end,2028-03-27
XI-IATI-EC_INTPA-2021-ACT-60930,planned_start,2021-12-16
XI-IATI-EC_INTPA-2021-ACT-60930,actual_start,2021-12-16
XI-IATI-EC_INTPA-2021-ACT-60930,planned_end,2030-04-08
XI-IATI-EC_INTPA-2023-ACT-60983,planned_start,2023-05-08
XI-IATI-EC_INTPA-2023-ACT-60983,actual_start,2023-05-08
XI-IATI-EC_INTPA-2023-ACT-60983,planned_end,2034-11-08
XI-IATI-EC_INTPA-2019-ACT-D-41577-00,planned_start,2020-02-27
XI-IATI-EC_INTPA-2019-ACT-D-41577-00,actual_start,2020-02-27
XI-IATI-EC_INTPA-2019-ACT-D-41577-00,planned_end,2027-02-27
XI-IATI-EC_INTPA-2018-ACT-D-39984-00,planned_start,2018-12-17
XI-IATI-EC_INTPA-2018-ACT-D-39984-00,actual_start,2018-12-17
XI-IATI-EC_INTPA-2018-ACT-D-39984-00,planned_end,2025-12-17
XI-IATI-EC_INTPA-2021-PCC-425462,planned_start,2021-12-21
XI-IATI-EC_INTPA-2021-PCC-425462,actual_start,2021-12-29
XI-IATI-EC_INTPA-2021-PCC-425462,planned_end,2033-08-29
XI-IATI-EC_INTPA-2021-ACT-62317,planned_start,2025-05-26
XI-IATI-EC_INTPA-2021-ACT-62317,actual_start,2024-08-06
XI-IATI-EC_INTPA-2021-ACT-62317,planned_end,2032-05-26
XI-IATI-EC_INTPA-2023-PC-23354,planned_start,2023-09-27
XI-IATI-EC_INTPA-2016-ACT-D-37957-01,planned_start,2017-03-30
XI-IATI-EC_INTPA-2016-ACT-D-37957-01,actual_start,2017-03-30
XI-IATI-EC_INTPA-2016-ACT-D-37957-01,planned_end,2026-03-30
XI-IATI-EC_INTPA-2023-PC-23354,actual_start,2023-09-27
XI-IATI-EC_INTPA-2023-PC-23354,planned_end,2027-10-01
XI-IATI-EC_INTPA-2022-PC-15588,planned_start,2022-04-08
XI-IATI-EC_INTPA-2022-PC-15588,actual_start,2022-04-08
XI-IATI-EC_INTPA-2022-PC-15588,planned_end,2028-04-08
XI-IATI-EC_INTPA-2022-PC-16632,planned_start,2022-09-13
XI-IATI-EC_INTPA-2022-PC-16632,actual_start,2022-09-15
XI-IATI-EC_INTPA-2022-PC-16632,planned_end,2026-12-31
XI-IATI-EC_INTPA-2023-PC-26411,planned_start,2023-05-17
XI-IATI-EC_INTPA-2023-PC-26411,actual_start,2023-05-17
XI-IATI-EC_INTPA-2023-PC-26411,planned_end,2027-02-17
XI-IATI-EC_INTPA-2025-PC-52952,planned_start,2025-05-26
XI-IATI-EC_INTPA-2025-PC-52952,actual_start,2025-05-26
XI-IATI-EC_INTPA-2025-PC-52952,planned_end,2030-05-25
XI-IATI-EC_INTPA-2015-ACT-D-38504-00,planned_start,2016-05-11
XI-IATI-EC_INTPA-2015-ACT-D-38504-00,actual_start,2016-05-11
XI-IATI-EC_INTPA-2015-ACT-D-38504-00,planned_end,2024-05-11
XI-IATI-EC_INTPA-2021-ACT-61120,planned_start,2021-12-16
XI-IATI-EC_INTPA-2021-ACT-61120,actual_start,2021-12-16
XI-IATI-EC_INTPA-2021-ACT-61120,planned_end,2029-12-21
XI-IATI-EC_INTPA-2024-PC-44588,planned_start,2024-11-15
XI-IATI-EC_INTPA-2024-PC-44588,actual_start,2024-11-15
XI-IATI-EC_INTPA-2024-PC-44588,planned_end,2027-11-15
XI-IATI-EC_INTPA-2022-PC-24537,planned_start,2022-12-21
XI-IATI-EC_INTPA-2022-PC-24537,actual_start,2022-12-21
XI-IATI-EC_INTPA-2022-PC-24537,planned_end,2027-12-21
XI-IATI-EC_INTPA-2024-PC-32327,planned_start,2024-07-03
XI-IATI-EC_INTPA-2024-PC-32327,actual_start,2024-07-22
XI-IATI-EC_INTPA-2024-PC-32327,planned_end,2027-04-21
XI-IATI-EC_INTPA-2023-PC-25655,planned_start,2023-05-12
XI-IATI-EC_INTPA-2023-PC-25655,actual_start,2023-05-12
XI-IATI-EC_INTPA-2023-PC-25655,planned_end,2028-05-11
XI-IATI-EC_INTPA-2022-ACT-60636,planned_start,2022-08-18
XI-IATI-EC_INTPA-2022-ACT-60636,actual_start,2022-08-18
XI-IATI-EC_INTPA-2022-ACT-60636,planned_end,2030-05-12
XI-IATI-EC_INTPA-2024-PC-25656,planned_start,2024-05-28
XI-IATI-EC_INTPA-2024-PC-25656,actual_start,2024-06-23
XI-IATI-EC_INTPA-2024-PC-25656,planned_end,2026-12-22
XI-IATI-EC_INTPA-2024-PC-36107,planned_start,2024-09-25
XI-IATI-EC_INTPA-2024-PC-36107,actual_start,2024-09-25
XI-IATI-EC_INTPA-2024-PC-36107,planned_end,2027-09-25
XI-IATI-EC_INTPA-2016-ACT-D-37972-00,planned_start,2017-12-01
XI-IATI-EC_INTPA-2016-ACT-D-37972-00,actual_start,2017-12-01
XI-IATI-EC_INTPA-2016-ACT-D-37972-00,planned_end,2023-12-01
XI-IATI-EC_INTPA-2023-PC-26579,planned_start,2023-05-08
XI-IATI-EC_INTPA-2023-PC-26579,actual_start,2023-05-08
XI-IATI-EC_INTPA-2023-PC-26579,planned_end,2027-05-08
XI-IATI-EC_INTPA-2020-ACT-D-40898-00,planned_start,2021-12-31
XI-IATI-EC_INTPA-2020-ACT-D-40898-00,actual_start,2021-12-31
XI-IATI-EC_INTPA-2020-ACT-D-40898-00,planned_end,2029-12-30
XI-IATI-EC_INTPA-2023-PC-18768,planned_start,2023-06-27
XI-IATI-EC_INTPA-2023-PC-18768,actual_start,2023-07-15
XI-IATI-EC_INTPA-2023-PC-18768,planned_end,2026-12-31
XI-IATI-EC_INTPA-2021-PCC-427166,planned_start,2021-09-24
XI-IATI-EC_INTPA-2021-PCC-427166,actual_start,2021-11-01
XI-IATI-EC_INTPA-2021-PCC-427166,planned_end,2024-09-01
XI-IATI-EC_INTPA-2021-PCC-427166,actual_end,2024-09-01
XI-IATI-EC_INTPA-2022-PC-15913,planned_start,2022-04-08
XI-IATI-EC_INTPA-2022-PC-15913,actual_start,2022-04-08
XI-IATI-EC_INTPA-2022-PC-15913,planned_end,2026-04-08
XI-IATI-EC_INTPA-2022-PC-15913,actual_end,2026-04-08
XI-IATI-EC_INTPA-2022-PCC-429583,planned_start,2022-01-28
XI-IATI-EC_INTPA-2022-PCC-429583,actual_start,2022-01-28
XI-IATI-EC_INTPA-2022-PCC-429583,planned_end,2027-12-31
XI-IATI-EC_INTPA-2023-PC-30243,planned_start,2023-06-27
XI-IATI-EC_INTPA-2023-PC-30243,actual_start,2023-10-02
XI-IATI-EC_INTPA-2023-PC-30243,planned_end,2027-12-30
XI-IATI-EC_INTPA-2026-PC-78665,planned_start,2026-04-24
XI-IATI-EC_INTPA-2026-PC-78665,actual_start,2026-05-04
XI-IATI-EC_INTPA-2026-PC-78665,planned_end,2026-11-03
XI-IATI-EC_INTPA-2021-ACT-62292,planned_end,2033-07-29
XI-IATI-EC_INTPA-2021-ACT-62292,planned_start,2025-07-29
XI-IATI-EC_INTPA-2021-ACT-62292,actual_start,2024-06-10
XI-IATI-EC_INTPA-2026-PC-49465,planned_start,2026-05-28
XI-IATI-EC_INTPA-2026-PC-49465,actual_start,2026-05-28
XI-IATI-EC_INTPA-2026-PC-49465,planned_end,2031-05-27
XI-IATI-EC_INTPA-2025-PC-49248,planned_start,2025-07-29
XI-IATI-EC_INTPA-2022-PC-23770,planned_end,2027-12-01
XI-IATI-EC_INTPA-2022-PCC-428966,planned_end,2026-06-30
XI-IATI-EC_INTPA-2022-PCC-428966,planned_start,2022-09-30
XI-IATI-EC_INTPA-2022-PCC-428966,actual_start,2022-10-01
XI-IATI-EC_INTPA-2022-PCC-428966,actual_end,2026-06-30
XI-IATI-EC_INTPA-2025-PC-49248,actual_start,2025-07-29
XI-IATI-EC_INTPA-2025-PC-49248,planned_end,2031-07-28
XI-IATI-EC_INTPA-2022-PC-23770,planned_start,2022-12-08
XI-IATI-EC_INTPA-2022-PC-23770,actual_start,2023-01-01
XI-IATI-EC_INTPA-2021-ACT-62696,planned_start,2025-12-11
XI-IATI-EC_INTPA-2021-ACT-62696,actual_start,2024-09-25
XI-IATI-EC_INTPA-2021-ACT-62696,planned_end,2031-12-10
XI-IATI-EC_INTPA-2025-PC-42917,planned_start,2025-12-11
XI-IATI-EC_INTPA-2025-PC-42917,actual_start,2025-12-11
XI-IATI-EC_INTPA-2025-PC-42917,planned_end,2029-12-10
XI-IATI-EC_INTPA-2021-ACT-61100,planned_end,2028-12-22
XI-IATI-EC_INTPA-2021-ACT-61100,planned_start,2021-12-16
XI-IATI-EC_INTPA-2021-ACT-61100,actual_start,2021-12-16
XI-IATI-EC_INTPA-2017-ACT-D-40033-01,planned_start,2018-07-19
XI-IATI-EC_INTPA-2017-ACT-D-40033-01,actual_start,2018-07-19
XI-IATI-EC_INTPA-2017-ACT-D-40033-01,planned_end,2027-07-18
XI-IATI-EC_INTPA-2022-PC-24576,planned_start,2022-12-22
XI-IATI-EC_INTPA-2022-PC-24576,actual_start,2022-12-22
XI-IATI-EC_INTPA-2022-PC-24576,planned_end,2026-12-22
XI-IATI-EC_INTPA-2019-PCC-413599,planned_start,2019-11-28
XI-IATI-EC_INTPA-2019-PCC-413599,actual_start,2019-11-28
XI-IATI-EC_INTPA-2019-PCC-413599,planned_end,2026-11-27
XI-IATI-EC_INTPA-2016-ACT-D-39297-00,planned_start,2017-07-24
XI-IATI-EC_INTPA-2016-ACT-D-39297-00,actual_start,2017-07-24
XI-IATI-EC_INTPA-2016-ACT-D-39297-00,planned_end,2026-10-24
XI-IATI-EC_INTPA-2017-ACT-D-40022-00,planned_start,2018-07-19
XI-IATI-EC_INTPA-2017-ACT-D-40022-00,actual_start,2018-07-19
XI-IATI-EC_INTPA-2017-ACT-D-40022-00,planned_end,2026-01-18
XI-IATI-EC_INTPA-2019-ACT-D-41739-00,planned_start,2020-09-28
XI-IATI-EC_INTPA-2019-ACT-D-41739-00,actual_start,2020-09-28
XI-IATI-EC_INTPA-2019-ACT-D-41739-00,planned_end,2028-09-28
XI-IATI-EC_INTPA-2018-ACT-D-41015-01,planned_start,2019-11-28
XI-IATI-EC_INTPA-2018-ACT-D-41015-01,actual_start,2019-11-28
XI-IATI-EC_INTPA-2018-ACT-D-41015-01,planned_end,2028-11-28
XI-IATI-EC_INTPA-2021-PC-5303,planned_start,2021-06-29
XI-IATI-EC_INTPA-2021-PC-5303,actual_start,2021-07-16
XI-IATI-EC_INTPA-2021-PC-5303,planned_end,2024-07-14
XI-IATI-EC_INTPA-2021-PC-5303,actual_end,2024-07-14
XI-IATI-EC_INTPA-2018-ACT-D-40854-00,planned_start,2019-08-08
XI-IATI-EC_INTPA-2018-ACT-D-40854-00,actual_start,2019-08-08
XI-IATI-EC_INTPA-2018-ACT-D-40854-00,planned_end,2029-08-08
XI-IATI-EC_INTPA-2021-PC-1163,planned_start,2021-03-12
XI-IATI-EC_INTPA-2021-PC-1163,actual_start,2021-03-22
XI-IATI-EC_INTPA-2021-PC-1163,planned_end,2024-03-21
XI-IATI-EC_INTPA-2021-PC-1163,actual_end,2024-03-21
XI-IATI-EC_INTPA-2018-PCC-402235,actual_start,2018-07-19
XI-IATI-EC_INTPA-2018-PCC-402235,planned_start,2018-02-14
XI-IATI-EC_INTPA-2018-PCC-402235,planned_end,2024-01-19
XI-IATI-EC_INTPA-2018-PCC-402235,actual_end,2024-01-19
XI-IATI-EC_INTPA-2019-ACT-D-41736-00,actual_start,2020-03-09
XI-IATI-EC_INTPA-2019-ACT-D-41736-00,planned_start,2020-03-09
XI-IATI-EC_INTPA-2019-ACT-D-41736-00,planned_end,2027-03-09
XI-IATI-EC_INTPA-2021-PCC-426286,planned_start,2021-08-11
XI-IATI-EC_INTPA-2021-PCC-426286,actual_start,2021-09-01
XI-IATI-EC_INTPA-2021-PCC-426286,planned_end,2026-09-28
XI-IATI-EC_INTPA-2018-PCC-402069,planned_start,2018-07-19
XI-IATI-EC_INTPA-2020-PCC-418122,planned_end,2025-07-18
XI-IATI-EC_INTPA-2020-PCC-418122,planned_start,2020-08-13
XI-IATI-EC_INTPA-2020-PCC-418122,actual_start,2020-10-01
XI-IATI-EC_INTPA-2020-PCC-418122,actual_end,2025-07-18
XI-IATI-EC_INTPA-2018-PCC-402069,actual_start,2018-07-19
XI-IATI-EC_INTPA-2018-PCC-402069,planned_end,2025-07-19
XI-IATI-EC_INTPA-2018-PCC-402069,actual_end,2025-07-19
XI-IATI-EC_INTPA-2020-PCC-415467,planned_start,2020-10-08
XI-IATI-EC_INTPA-2020-PCC-415467,actual_start,2020-10-09
XI-IATI-EC_INTPA-2020-PCC-415467,planned_end,2024-10-09
XI-IATI-EC_INTPA-2020-PCC-415467,actual_end,2024-10-09
XI-IATI-EC_INTPA-2025-PC-52115,planned_start,2025-08-19
XI-IATI-EC_INTPA-2025-PC-52115,actual_start,2025-08-25
XI-IATI-EC_INTPA-2025-PC-52115,planned_end,2027-02-24
XI-IATI-EC_INTPA-2021-ACT-63169,planned_start,2100-01-01
XI-IATI-EC_INTPA-2023-ACT-61863,planned_start,2023-06-01
XI-IATI-EC_INTPA-2023-ACT-61863,actual_start,2023-06-01
XI-IATI-EC_INTPA-2023-ACT-61863,planned_end,2028-12-31
XI-IATI-EC_INTPA-2024-PC-37833,planned_start,2024-07-10
XI-IATI-EC_INTPA-2024-PC-37833,actual_start,2024-08-01
XI-IATI-EC_INTPA-2024-PC-37833,planned_end,2026-10-11
XI-IATI-EC_NEAR-2016-ACT-D-39595-00,planned_start,2017-02-20
XI-IATI-EC_NEAR-2016-ACT-D-39595-00,actual_start,2017-02-20
XI-IATI-EC_NEAR-2016-ACT-D-39595-00,planned_end,2025-02-20
XI-IATI-EC_NEAR-2022-ACT-61467,planned_start,2022-12-19
XI-IATI-EC_NEAR-2022-ACT-61467,actual_start,2022-12-19
XI-IATI-EC_NEAR-2022-ACT-61467,planned_end,2030-09-12
XI-IATI-EC_NEAR-2023-ACT-62364,planned_start,2023-12-15
XI-IATI-EC_NEAR-2023-ACT-62364,actual_start,2023-12-15
XI-IATI-EC_NEAR-2023-ACT-62364,planned_end,2026-12-27
XI-IATI-EC_NEAR-2020-ACT-D-42019-00,planned_start,2020-10-09
XI-IATI-EC_NEAR-2020-ACT-D-42019-00,actual_start,2020-10-09
XI-IATI-EC_NEAR-2020-ACT-D-42019-00,planned_end,2026-12-31
XI-IATI-EC_NEAR-2022-ACT-61442,planned_start,2022-12-19
XI-IATI-EC_NEAR-2022-ACT-61442,actual_start,2022-12-19
XI-IATI-EC_NEAR-2022-ACT-61442,planned_end,2029-12-07
XI-IATI-EC_NEAR-2024-PC-36865,planned_end,2026-12-27
XI-IATI-EC_NEAR-2024-PC-26598,planned_start,2024-10-04
XI-IATI-EC_NEAR-2016-ACT-D-38717-03,planned_start,2017-12-14
XI-IATI-EC_NEAR-2015-ACT-D-38716-05,planned_start,2016-09-30
XI-IATI-EC_NEAR-2023-PC-26413,planned_end,2027-12-07
XI-IATI-EC_NEAR-2021-PCC-427664,planned_start,2021-05-27
XI-IATI-EC_NEAR-2021-PCC-427664,actual_start,2021-06-04
XI-IATI-EC_NEAR-2021-PCC-427664,planned_end,2025-02-04
XI-IATI-EC_NEAR-2021-PCC-423828,planned_start,2021-05-27
XI-IATI-EC_NEAR-2021-PCC-423828,actual_start,2021-06-04
XI-IATI-EC_NEAR-2021-PCC-423828,planned_end,2025-06-04
XI-IATI-EC_NEAR-2024-PC-26598,actual_start,2024-10-21
XI-IATI-EC_NEAR-2024-PC-26598,planned_end,2026-12-20
XI-IATI-EC_NEAR-2021-PCC-424514,planned_start,2021-06-21
XI-IATI-EC_NEAR-2021-PCC-424514,actual_start,2021-07-01
XI-IATI-EC_NEAR-2021-PCC-424514,planned_end,2024-07-01
XI-IATI-EC_NEAR-2021-PCC-424514,actual_end,2024-07-01
XI-IATI-EC_NEAR-2021-PCC-424417,actual_start,2021-06-01
XI-IATI-EC_NEAR-2021-PCC-424417,planned_end,2024-08-01
XI-IATI-EC_NEAR-2021-PCC-424417,actual_end,2024-08-01
XI-IATI-EC_NEAR-2021-PCC-426292,planned_start,2021-11-26
XI-IATI-EC_NEAR-2021-PCC-426292,actual_start,2021-11-29
XI-IATI-EC_NEAR-2021-PCC-426292,planned_end,2025-05-29
XI-IATI-EC_NEAR-2020-PCC-424787,planned_end,2027-04-12
XI-IATI-EC_NEAR-2021-PCC-424517,planned_start,2021-06-25
XI-IATI-EC_NEAR-2021-PCC-424517,actual_start,2021-07-01
XI-IATI-EC_NEAR-2021-PCC-424517,planned_end,2024-12-01
XI-IATI-EC_NEAR-2021-PCC-424517,actual_end,2024-12-01
XI-IATI-EC_NEAR-2016-PCC-383649,planned_start,2016-07-25
XI-IATI-EC_NEAR-2016-PCC-383649,actual_start,2016-09-30
XI-IATI-EC_NEAR-2016-PCC-383649,planned_end,2022-09-30
XI-IATI-EC_NEAR-2016-PCC-383649,actual_end,2022-09-30
XI-IATI-EC_NEAR-2023-PC-26413,planned_start,2023-12-07
XI-IATI-EC_NEAR-2023-PC-26413,actual_start,2023-12-07
XI-IATI-EC_NEAR-2014-ACT-D-32813-01,planned_start,2015-12-11
XI-IATI-EC_NEAR-2014-ACT-D-32813-01,actual_start,2015-12-11
XI-IATI-EC_NEAR-2023-PC-26479,planned_end,2028-09-13
XI-IATI-EC_NEAR-2023-PC-26479,planned_start,2023-09-12
XI-IATI-EC_NEAR-2023-PC-26479,actual_start,2023-09-12
XI-IATI-EC_NEAR-2024-PC-36865,planned_start,2024-06-27
XI-IATI-EC_NEAR-2024-PC-36865,actual_start,2024-06-27
XI-IATI-EC_NEAR-2024-PC-26416,planned_start,2024-05-22
XI-IATI-EC_NEAR-2024-PC-26416,actual_start,2024-05-22
XI-IATI-EC_NEAR-2024-PC-26416,planned_end,2026-05-21
XI-IATI-EC_NEAR-2014-ACT-D-32813-01,planned_end,2027-12-11
XI-IATI-EC_NEAR-2020-PCC-423478,planned_end,2026-12-17
XI-IATI-EC_NEAR-2024-PC-26596,planned_start,2024-02-26
XI-IATI-EC_NEAR-2024-PC-26596,actual_start,2024-03-01
XI-IATI-EC_NEAR-2024-PC-26596,planned_end,2027-03-01
XI-IATI-EC_NEAR-2016-ACT-D-38718-06,planned_start,2017-12-14
XI-IATI-EC_NEAR-2016-ACT-D-38718-06,actual_start,2017-12-14
XI-IATI-EC_NEAR-2016-ACT-D-38718-06,planned_end,2025-12-14
XI-IATI-EC_NEAR-2016-ACT-D-38717-03,actual_start,2017-12-14
XI-IATI-EC_NEAR-2016-ACT-D-38717-03,planned_end,2025-12-14
XI-IATI-EC_NEAR-2015-ACT-D-38716-05,actual_start,2016-09-30
XI-IATI-EC_NEAR-2015-ACT-D-38716-05,planned_end,2028-09-30
XI-IATI-EC_NEAR-2015-ACT-D-38715-01,planned_start,2016-09-30
XI-IATI-EC_NEAR-2015-ACT-D-38715-01,actual_start,2016-09-30
XI-IATI-EC_NEAR-2015-ACT-D-38715-01,planned_end,2028-09-30
XI-IATI-EC_NEAR-2020-PCC-423478,planned_start,2020-09-14
XI-IATI-EC_NEAR-2020-PCC-423478,actual_start,2020-12-17
XI-IATI-EC_NEAR-2021-ACT-62392,planned_start,2025-12-31
XI-IATI-EC_NEAR-2021-ACT-62392,actual_start,2024-02-06
XI-IATI-EC_NEAR-2021-ACT-62392,planned_end,2031-12-31
XI-IATI-EC_NEAR-2020-ACT-D-42914-01,planned_start,2021-04-12
XI-IATI-EC_NEAR-2020-ACT-D-42914-01,actual_start,2021-04-12
XI-IATI-EC_NEAR-2020-ACT-D-42914-01,planned_end,2030-04-12
XI-IATI-EC_NEAR-2021-PCC-424417,planned_start,2021-05-21
XI-IATI-EC_NEAR-2023-ACT-61604,planned_start,2023-01-25
XI-IATI-EC_NEAR-2023-ACT-61604,actual_start,2023-01-25
XI-IATI-EC_NEAR-2023-ACT-61604,planned_end,2027-03-24
XI-IATI-EC_NEAR-2019-ACT-D-41203-02,planned_start,2020-12-17
XI-IATI-EC_NEAR-2019-ACT-D-41203-02,actual_start,2020-12-17
XI-IATI-EC_NEAR-2019-ACT-D-41203-02,planned_end,2032-12-17
XI-IATI-EC_NEAR-2020-PCC-424787,planned_start,2020-12-03
XI-IATI-EC_NEAR-2020-PCC-424787,actual_start,2021-04-12
XI-IATI-EC_NEAR-2020-PCC-419973,planned_end,2025-12-17
XI-IATI-EC_NEAR-2019-PCC-408874,planned_start,2019-07-26
XI-IATI-EC_NEAR-2019-PCC-408874,actual_start,2019-07-26
XI-IATI-EC_NEAR-2019-PCC-408874,planned_end,2024-07-26
XI-IATI-EC_NEAR-2019-PCC-408874,actual_end,2024-07-26
XI-IATI-EC_NEAR-2020-PCC-419973,planned_start,2020-12-17
XI-IATI-EC_NEAR-2020-PCC-419973,actual_start,2020-12-17
XI-IATI-EC_NEAR-2023-PC-3384,planned_end,2027-09-08
XI-IATI-EC_NEAR-2023-PC-3384,planned_start,2023-09-08
XI-IATI-EC_NEAR-2023-PC-3384,actual_start,2023-09-08
XI-IATI-EC_NEAR-2023-PC-25960,planned_start,2023-03-24
XI-IATI-EC_NEAR-2023-PC-25960,actual_start,2023-03-24
XI-IATI-EC_NEAR-2023-PC-25960,planned_end,2025-03-24
XI-IATI-EC_NEAR-2023-PC-3383,planned_end,2026-02-28
XI-IATI-EC_NEAR-2023-PC-3383,actual_start,2023-12-30
XI-IATI-EC_NEAR-2023-PC-3383,planned_start,2023-12-20
XI-IATI-EC_NEAR-2024-PC-34437,planned_start,2024-04-11
XI-IATI-EC_NEAR-2024-PC-34437,actual_start,2024-04-11
XI-IATI-EC_NEAR-2024-PC-34437,planned_end,2025-04-11
XI-IATI-EC_NEAR-2023-ACT-61596,planned_start,2023-01-25
XI-IATI-EC_NEAR-2023-ACT-61596,actual_start,2023-01-25
XI-IATI-EC_NEAR-2023-ACT-61596,planned_end,2031-04-04
XI-IATI-EC_NEAR-2023-PC-25441,planned_start,2023-04-04
XI-IATI-EC_NEAR-2023-PC-25441,actual_start,2023-04-04
XI-IATI-EC_NEAR-2023-PC-25441,planned_end,2025-04-04
XI-IATI-EC_NEAR-2012-ACT-D-24572-00,planned_start,2013-11-27
XI-IATI-EC_NEAR-2012-ACT-D-24572-00,actual_start,2013-11-27
XI-IATI-EC_NEAR-2012-ACT-D-24572-00,planned_end,2022-05-27
XI-IATI-EC_NEAR-2016-ACT-D-39318-00,actual_start,2017-12-04
XI-IATI-EC_NEAR-2016-ACT-D-39318-00,planned_end,2024-12-04
XI-IATI-EC_NEAR-2017-ACT-D-40318-00,planned_start,2018-11-20
XI-IATI-EC_NEAR-2017-ACT-D-40318-00,actual_start,2018-11-20
XI-IATI-EC_NEAR-2017-ACT-D-40318-00,planned_end,2025-11-20
XI-IATI-EC_NEAR-2016-ACT-D-39318-00,planned_start,2017-12-04
XI-IATI-EC_NEAR-2018-ACT-D-41405-00,actual_start,2019-07-12
XI-IATI-EC_NEAR-2019-ACT-D-41937-00,planned_start,2020-11-30
XI-IATI-EC_NEAR-2019-ACT-D-41937-00,actual_start,2020-11-30
XI-IATI-EC_NEAR-2019-ACT-D-41937-00,planned_end,2028-11-30
XI-IATI-EC_NEAR-2018-ACT-D-41405-00,planned_start,2019-07-12
XI-IATI-EC_NEAR-2018-ACT-D-41405-00,planned_end,2026-07-12
XI-IATI-EC_NEAR-2019-ACT-D-41934-01,planned_start,2020-09-28
XI-IATI-EC_NEAR-2019-ACT-D-41934-01,actual_start,2020-09-28
XI-IATI-EC_NEAR-2019-ACT-D-41934-01,planned_end,2027-09-28
XI-IATI-EC_NEAR-2023-ACT-61996,planned_start,2023-09-19
XI-IATI-EC_NEAR-2023-ACT-61996,actual_start,2023-09-19
XI-IATI-EC_NEAR-2023-ACT-61996,planned_end,2030-06-20
XI-IATI-EC_NEAR-2022-ACT-61197,planned_start,2022-12-19
XI-IATI-EC_NEAR-2022-ACT-61197,actual_start,2022-12-19
XI-IATI-EC_NEAR-2022-ACT-61197,planned_end,2031-09-11
XI-IATI-EC_NEAR-2018-PCC-401348,planned_start,2018-12-11
XI-IATI-EC_NEAR-2018-PCC-401348,actual_start,2018-12-11
XI-IATI-EC_NEAR-2018-PCC-401348,planned_end,2023-11-11
XI-IATI-EC_NEAR-2018-PCC-401348,actual_end,2023-11-11
XI-IATI-EC_NEAR-2018-PCC-401352,planned_start,2018-12-20
XI-IATI-EC_NEAR-2018-PCC-401352,actual_start,2019-01-01
XI-IATI-EC_NEAR-2018-PCC-401352,planned_end,2023-01-01
XI-IATI-EC_NEAR-2018-PCC-401352,actual_end,2023-01-01
XI-IATI-EC_NEAR-2021-PCC-428565,planned_start,2021-12-08
XI-IATI-EC_NEAR-2021-PCC-428565,actual_start,2022-01-28
XI-IATI-EC_NEAR-2021-PCC-428565,planned_end,2025-09-28
XI-IATI-EC_NEAR-2018-PCC-403393,planned_start,2018-12-05
XI-IATI-EC_NEAR-2018-PCC-403393,actual_start,2018-12-05
XI-IATI-EC_NEAR-2018-PCC-403393,planned_end,2024-12-05
